6.500000000000000000e+09 5.000000000000000000e-01 3.500000000000000333e-02 2.000000000000000000e+11
1.500000000000000000e+09 5.300000000000000266e-01 1.799999999999999864e-02 1.000000000000000000e+11
4.000000000000000000e+08 4.899999999999999911e-01 2.500000000000000000e-01 1.590000000000000000e+12
2.900000000000000000e+09 5.999999999999999778e-01 1.499999999999999944e-01 3.200000000000000000e+11
